#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BIRC5	NEK2	9606.ENSP00000301633	9606.ENSP00000355966	0	0	0	0	0.817	0.098	0	0	0.828
BIRC5	NUSAP1	9606.ENSP00000301633	9606.ENSP00000499238	0	0	0	0	0.837	0	0	0	0.837
BIRC5	CENPA	9606.ENSP00000301633	9606.ENSP00000336868	0	0	0	0	0.839	0.131	0	0	0.854
BIRC5	CDCA3	9606.ENSP00000301633	9606.ENSP00000442068	0	0	0	0	0.929	0	0	0	0.929
BIRC5	KIF2C	9606.ENSP00000301633	9606.ENSP00000361298	0	0	0	0	0.862	0	0	0	0.862
BIRC5	KIF20A	9606.ENSP00000301633	9606.ENSP00000378356	0	0	0	0	0.903	0.053	0	0	0.904
BIRC5	TOP2A	9606.ENSP00000301633	9606.ENSP00000411532	0	0	0	0	0.868	0	0	0	0.868
BIRC5	PBK	9606.ENSP00000301633	9606.ENSP00000428489	0	0	0	0	0.932	0.092	0	0	0.935
BIRC5	BUB1	9606.ENSP00000301633	9606.ENSP00000302530	0	0	0	0	0.844	0.095	0	0	0.852
BIRC5	CDK1	9606.ENSP00000301633	9606.ENSP00000378699	0	0	0	0	0.926	0.510	0.400	0	0.976
BLK	CD79A	9606.ENSP00000259089	9606.ENSP00000221972	0	0	0	0	0.727	0.298	0.400	0	0.875
BLK	VPREB3	9606.ENSP00000259089	9606.ENSP00000248948	0	0	0	0	0.634	0.081	0	0	0.649
BLK	FCRL2	9606.ENSP00000259089	9606.ENSP00000355157	0	0	0	0	0.413	0.081	0	0	0.438
BLK	CYTIP	9606.ENSP00000259089	9606.ENSP00000264192	0	0	0	0	0.197	0.343	0	0	0.450
BLK	TNFRSF13C	9606.ENSP00000259089	9606.ENSP00000291232	0	0	0	0	0.443	0	0	0	0.443
BLK	TCL1A	9606.ENSP00000259089	9606.ENSP00000451506	0	0	0	0	0.467	0	0	0	0.467
BLK	SPIB	9606.ENSP00000259089	9606.ENSP00000471921	0	0	0	0	0.495	0	0	0	0.495
BLK	HLA-DOB	9606.ENSP00000259089	9606.ENSP00000496848	0	0	0	0	0.456	0.062	0	0	0.468
BLK	TNFRSF13B	9606.ENSP00000259089	9606.ENSP00000261652	0	0	0	0	0.442	0	0	0	0.442
BLK	MS4A1	9606.ENSP00000259089	9606.ENSP00000433277	0	0	0	0	0.564	0.048	0	0	0.568
BLK	POU2AF1	9606.ENSP00000259089	9606.ENSP00000376786	0	0	0	0	0.513	0.045	0	0	0.515
BLK	PAX5	9606.ENSP00000259089	9606.ENSP00000350844	0	0	0	0	0.254	0	0.500	0	0.611
BLK	FCRLA	9606.ENSP00000259089	9606.ENSP00000356936	0	0	0	0	0.749	0.102	0	0	0.765
BLK	CD19	9606.ENSP00000259089	9606.ENSP00000313419	0	0	0	0	0.808	0	0	0	0.808
BLM	H4C6	9606.ENSP00000347232	9606.ENSP00000244537	0	0	0	0	0.080	0.292	0.500	0	0.646
BLM	NCAPG	9606.ENSP00000347232	9606.ENSP00000251496	0	0	0	0	0.439	0	0	0	0.439
BLM	H2BC5	9606.ENSP00000347232	9606.ENSP00000289316	0	0	0	0	0.068	0.066	0.500	0	0.527
BLM	BUB1	9606.ENSP00000347232	9606.ENSP00000302530	0	0	0	0	0.409	0.069	0	0	0.426
BLM	KIF15	9606.ENSP00000347232	9606.ENSP00000324020	0	0	0	0	0.464	0	0	0	0.464
BLM	ERCC6L	9606.ENSP00000347232	9606.ENSP00000334675	0.048	0	0	0	0.298	0.803	0	0	0.857
BLM	KIF20A	9606.ENSP00000347232	9606.ENSP00000378356	0	0	0	0	0.279	0.292	0	0	0.468
BLM	H2BC9	9606.ENSP00000347232	9606.ENSP00000479169	0	0	0	0	0.080	0.066	0.500	0	0.533
BLM	TOP2A	9606.ENSP00000347232	9606.ENSP00000411532	0.069	0	0	0	0.315	0.469	0	0	0.632
BLM	EXO1	9606.ENSP00000347232	9606.ENSP00000355506	0.050	0	0	0	0.572	0.907	0.700	0	0.987
BRSK2	CDC25C	9606.ENSP00000371614	9606.ENSP00000321656	0	0	0	0	0	0.619	0	0	0.619
BRSK2	MAPT	9606.ENSP00000371614	9606.ENSP00000340820	0	0	0	0	0.203	0.292	0	0	0.412
BTLA	P2RY10	9606.ENSP00000333919	9606.ENSP00000171757	0	0	0	0	0.408	0	0	0	0.408
BTLA	TLR10	9606.ENSP00000333919	9606.ENSP00000308925	0	0	0	0	0.451	0	0	0	0.451
BTLA	CD19	9606.ENSP00000333919	9606.ENSP00000313419	0	0	0	0	0.450	0	0	0	0.450
BTLA	FCRLA	9606.ENSP00000333919	9606.ENSP00000356936	0	0	0	0	0.425	0	0	0	0.425
BTLA	GPR18	9606.ENSP00000333919	9606.ENSP00000343428	0	0	0	0	0.543	0	0	0	0.543
BTLA	MS4A1	9606.ENSP00000333919	9606.ENSP00000433277	0	0	0	0	0.548	0	0	0	0.548
BUB1	CDC6	9606.ENSP00000302530	9606.ENSP00000209728	0	0	0	0	0.619	0	0	0	0.619
BUB1	OIP5	9606.ENSP00000302530	9606.ENSP00000220514	0	0	0	0	0.778	0	0	0	0.778
BUB1	MND1	9606.ENSP00000302530	9606.ENSP00000240488	0	0	0	0	0.788	0	0	0	0.788
BUB1	DLGAP5	9606.ENSP00000302530	9606.ENSP00000247191	0	0	0	0	0.949	0	0	0	0.949
BUB1	E2F8	9606.ENSP00000302530	9606.ENSP00000250024	0	0	0	0	0.580	0	0	0	0.580
BUB1	NCAPG	9606.ENSP00000302530	9606.ENSP00000251496	0	0	0	0	0.908	0	0	0	0.908
BUB1	NDC80	9606.ENSP00000302530	9606.ENSP00000261597	0	0	0	0	0.932	0.838	0	0	0.988
BUB1	KIF18A	9606.ENSP00000302530	9606.ENSP00000263181	0	0	0	0	0.727	0.071	0	0	0.735
BUB1	NEIL3	9606.ENSP00000302530	9606.ENSP00000264596	0	0	0	0	0.511	0	0	0	0.511
BUB1	DEPDC1B	9606.ENSP00000302530	9606.ENSP00000265036	0	0	0	0	0.665	0	0	0	0.665
BUB1	CDCA5	9606.ENSP00000302530	9606.ENSP00000275517	0	0	0	0	0.789	0	0	0	0.789
BUB1	SPC25	9606.ENSP00000302530	9606.ENSP00000282074	0	0	0	0	0.814	0.781	0	0	0.957
BUB1	MELK	9606.ENSP00000302530	9606.ENSP00000298048	0	0	0	0	0.936	0.046	0	0	0.936
BUB1	CNTD2	9606.ENSP00000302530	9606.ENSP00000396755	0	0	0	0	0.333	0.279	0	0	0.498
BUB1	E2F7	9606.ENSP00000302530	9606.ENSP00000323246	0	0	0	0	0.474	0	0	0	0.474
BUB1	ERCC6L	9606.ENSP00000302530	9606.ENSP00000334675	0	0	0	0	0.506	0.092	0	0	0.532
BUB1	UBE2T	9606.ENSP00000302530	9606.ENSP00000494957	0	0	0	0	0.653	0	0	0	0.653
BUB1	SHCBP1	9606.ENSP00000302530	9606.ENSP00000306473	0	0	0	0	0.703	0	0	0	0.703
BUB1	CKS2	9606.ENSP00000302530	9606.ENSP00000364976	0	0	0	0	0.493	0	0	0	0.493
BUB1	DTL	9606.ENSP00000302530	9606.ENSP00000355958	0	0	0	0	0.794	0	0	0	0.794
BUB1	ESCO2	9606.ENSP00000302530	9606.ENSP00000306999	0	0	0	0	0.583	0.096	0	0	0.607
BUB1	RRM2	9606.ENSP00000302530	9606.ENSP00000353770	0	0	0	0	0.662	0	0	0	0.662
BUB1	DEPDC1	9606.ENSP00000302530	9606.ENSP00000412292	0	0	0	0	0.760	0	0	0	0.760
BUB1	SKA3	9606.ENSP00000302530	9606.ENSP00000319417	0	0	0	0	0.692	0	0	0	0.692
BUB1	CDKN3	9606.ENSP00000302530	9606.ENSP00000335357	0	0	0	0	0.797	0.045	0	0	0.798
BUB1	CKAP2L	9606.ENSP00000302530	9606.ENSP00000305204	0	0	0	0	0.660	0	0	0	0.660
BUB1	CDCA3	9606.ENSP00000302530	9606.ENSP00000442068	0	0	0	0	0.795	0	0	0	0.795
BUB1	CDCA2	9606.ENSP00000302530	9606.ENSP00000328228	0	0	0	0	0.798	0	0	0	0.798
BUB1	HMMR	9606.ENSP00000302530	9606.ENSP00000377492	0	0	0	0	0.807	0.115	0	0	0.822
BUB1	CDC25C	9606.ENSP00000302530	9606.ENSP00000321656	0	0	0	0	0.784	0	0	0	0.784
BUB1	KIF15	9606.ENSP00000302530	9606.ENSP00000324020	0	0	0	0	0.860	0	0	0	0.860
BUB1	CEP55	9606.ENSP00000302530	9606.ENSP00000360540	0	0	0	0	0.847	0	0	0	0.847
BUB1	HJURP	9606.ENSP00000302530	9606.ENSP00000414109	0	0	0	0	0.826	0	0	0	0.826
BUB1	EXO1	9606.ENSP00000302530	9606.ENSP00000355506	0	0	0	0	0.828	0.073	0	0	0.833
BUB1	NEK2	9606.ENSP00000302530	9606.ENSP00000355966	0	0	0	0	0.819	0	0	0	0.819
BUB1	PBK	9606.ENSP00000302530	9606.ENSP00000428489	0	0	0	0	0.869	0.062	0	0	0.872
BUB1	NUSAP1	9606.ENSP00000302530	9606.ENSP00000499238	0	0	0	0	0.858	0	0	0	0.858
BUB1	KIF4A	9606.ENSP00000302530	9606.ENSP00000363524	0	0	0	0	0.823	0.081	0	0	0.830
BUB1	KIF20A	9606.ENSP00000302530	9606.ENSP00000378356	0	0	0	0	0.863	0.314	0	0	0.902
BUB1	MKI67	9606.ENSP00000302530	9606.ENSP00000357643	0	0	0	0	0.899	0	0	0	0.899
BUB1	CENPA	9606.ENSP00000302530	9606.ENSP00000336868	0	0	0	0	0.815	0.111	0	0	0.828
BUB1	TOP2A	9606.ENSP00000302530	9606.ENSP00000411532	0	0	0	0	0.918	0	0	0	0.918
BUB1	KIF2C	9606.ENSP00000302530	9606.ENSP00000361298	0	0	0	0	0.862	0.069	0	0	0.866
BUB1	CDK1	9606.ENSP00000302530	9606.ENSP00000378699	0	0	0	0	0.890	0.354	0.400	0	0.953
BUB1	TTK	9606.ENSP00000302530	9606.ENSP00000358813	0	0	0	0	0.989	0.292	0	0	0.992
C14orf180	TRARG1	9606.ENSP00000333041	9606.ENSP00000329548	0	0	0	0	0.509	0	0	0	0.509
C14orf180	MRAP	9606.ENSP00000333041	9606.ENSP00000382684	0	0	0	0	0.406	0	0	0	0.406
CACNA1H	CACNG6	9606.ENSP00000334198	9606.ENSP00000252729	0	0	0	0	0.044	0	0.720	0	0.720
CACNA1H	RASGRP1	9606.ENSP00000334198	9606.ENSP00000310244	0	0	0	0	0	0	0.650	0	0.650
CACNA1H	GRIK3	9606.ENSP00000334198	9606.ENSP00000362183	0	0	0	0	0.084	0	0.540	0	0.560
CACNA1H	CACNA1S	9606.ENSP00000334198	9606.ENSP00000355192	0	0	0	0.650	0.074	0.189	0.720	0	0.771
CACNA1S	CACNG6	9606.ENSP00000355192	9606.ENSP00000252729	0	0	0	0	0.080	0	0.900	0	0.904
CACNA1S	RASGRP1	9606.ENSP00000355192	9606.ENSP00000310244	0	0	0	0	0.060	0	0.650	0	0.656
CACNA1S	GNG4	9606.ENSP00000355192	9606.ENSP00000398629	0	0	0	0	0	0	0.650	0	0.650
CACNG6	RASGRP1	9606.ENSP00000252729	9606.ENSP00000310244	0	0	0	0	0	0	0.650	0	0.650
CALCA	SCT	9606.ENSP00000331746	9606.ENSP00000176195	0	0	0	0	0.048	0	0.400	0	0.404
CALCA	LYZ	9606.ENSP00000331746	9606.ENSP00000261267	0	0	0	0	0	0	0.400	0	0.400
CALCA	RLN2	9606.ENSP00000331746	9606.ENSP00000371040	0	0	0	0	0	0	0.400	0	0.400
CALCA	GSN	9606.ENSP00000331746	9606.ENSP00000362924	0	0	0	0	0	0	0.400	0	0.400
CALHM6	TNFSF13B	9606.ENSP00000357594	9606.ENSP00000365048	0	0	0	0	0.402	0	0	0	0.402
CALHM6	GBP5	9606.ENSP00000357594	9606.ENSP00000359488	0	0	0	0	0.544	0	0	0	0.544
CARD16	TNFSF13B	9606.ENSP00000364858	9606.ENSP00000365048	0	0	0	0	0.411	0	0	0	0.411
CAV3	SGCA	9606.ENSP00000341940	9606.ENSP00000262018	0	0	0	0	0.242	0.106	0.720	0	0.793
CAV3	ITGB6	9606.ENSP00000341940	9606.ENSP00000283249	0	0	0	0	0	0	0.650	0	0.650
CAV3	TRIM72	9606.ENSP00000341940	9606.ENSP00000312675	0	0	0	0	0.183	0.292	0.800	0	0.874
CAV3	REEP2	9606.ENSP00000341940	9606.ENSP00000367590	0	0	0	0	0.049	0.627	0	0	0.630
CCDC160	CH25H	9606.ENSP00000427951	9606.ENSP00000360918	0	0	0	0	0.388	0.414	0.099	0	0.648
CCKBR	UTS2	9606.ENSP00000435534	9606.ENSP00000054668	0	0	0	0	0	0	0.500	0	0.499
CCKBR	GNAO1	9606.ENSP00000435534	9606.ENSP00000262494	0	0	0	0	0.097	0.412	0	0	0.446
CCKBR	UTS2R	9606.ENSP00000435534	9606.ENSP00000323516	0	0	0	0.580	0	0	0.400	0	0.400
CCL13	CCL18	9606.ENSP00000225844	9606.ENSP00000479955	0	0	0	0.830	0.491	0	0	0	0.491
CCL13	CCR4	9606.ENSP00000225844	9606.ENSP00000332659	0	0	0	0	0.061	0	0.650	0	0.657
CCL13	CCL4	9606.ENSP00000225844	9606.ENSP00000482259	0	0	0	0.899	0.100	0	0.500	0	0.530
CCL13	CCR10	9606.ENSP00000225844	9606.ENSP00000332504	0	0	0	0	0.111	0	0.650	0	0.675
CCL13	CXCR6	9606.ENSP00000225844	9606.ENSP00000395704	0	0	0	0	0.139	0	0.650	0	0.685
CCL13	CXCR4	9606.ENSP00000225844	9606.ENSP00000386884	0	0	0	0	0.059	0	0.650	0	0.656
CCL13	CXCL1	9606.ENSP00000225844	9606.ENSP00000379110	0	0	0	0	0.099	0	0.500	0	0.530
CCL13	CCL20	9606.ENSP00000225844	9606.ENSP00000351671	0	0	0	0	0.106	0	0.500	0	0.533
CCL13	CXCL3	9606.ENSP00000225844	9606.ENSP00000296026	0	0	0	0	0.097	0	0.500	0	0.529
CCL13	CXCL8	9606.ENSP00000225844	9606.ENSP00000306512	0	0	0	0	0.200	0	0.500	0	0.582
CCL13	CCR7	9606.ENSP00000225844	9606.ENSP00000246657	0	0	0	0	0.078	0	0.650	0	0.663
CCL13	CXCL13	9606.ENSP00000225844	9606.ENSP00000286758	0	0	0	0	0.124	0	0.500	0	0.543
CCL13	CCL19	9606.ENSP00000225844	9606.ENSP00000308815	0	0	0	0	0.248	0	0.500	0	0.607
CCL13	CXCL6	9606.ENSP00000225844	9606.ENSP00000226317	0	0	0	0	0.087	0	0.500	0	0.524
CCL13	CXCR3	9606.ENSP00000225844	9606.ENSP00000362795	0	0	0	0	0.063	0.287	0.650	0	0.745
CCL13	XCL1	9606.ENSP00000225844	9606.ENSP00000356792	0	0	0	0.790	0.105	0.994	0	0	0.994
CCL13	CCR5	9606.ENSP00000225844	9606.ENSP00000292303	0	0	0	0	0.195	0.287	0.650	0	0.781
CCL13	CCL28	9606.ENSP00000225844	9606.ENSP00000354416	0	0	0	0	0	0.994	0.500	0	0.996
CCL13	PF4	9606.ENSP00000225844	9606.ENSP00000296029	0	0	0	0	0.044	0.994	0.500	0	0.996
CCL13	CCL8	9606.ENSP00000225844	9606.ENSP00000378118	0	0	0	0.957	0.495	0.994	0	0	0.996
CCL13	CCL5	9606.ENSP00000225844	9606.ENSP00000474412	0	0	0	0.856	0.068	0.994	0.500	0	0.996
CCL13	CXCL11	9606.ENSP00000225844	9606.ENSP00000306884	0	0	0	0	0.235	0.994	0.500	0	0.997
CCL13	CXCL9	9606.ENSP00000225844	9606.ENSP00000354901	0	0	0	0	0.339	0.994	0.500	0	0.997
CCL13	CXCL10	9606.ENSP00000225844	9606.ENSP00000305651	0	0	0	0	0.258	0.994	0.500	0	0.997
CCL13	CCR2	9606.ENSP00000225844	9606.ENSP00000292301	0	0	0	0	0.124	0.287	0.900	0	0.932
CCL17	IGLL5	9606.ENSP00000219244	9606.ENSP00000431254	0	0	0	0	0.078	0.602	0	0	0.617
CCL17	CXCR6	9606.ENSP00000219244	9606.ENSP00000395704	0	0	0	0	0.083	0	0.650	0	0.665
CCL17	CXCR4	9606.ENSP00000219244	9606.ENSP00000386884	0	0	0	0	0	0	0.650	0	0.650
CCL17	CCR7	9606.ENSP00000219244	9606.ENSP00000246657	0	0	0	0	0.081	0	0.650	0	0.664
CCL17	CCR2	9606.ENSP00000219244	9606.ENSP00000292301	0	0	0	0	0	0.045	0.650	0	0.651
CCL17	CXCR3	9606.ENSP00000219244	9606.ENSP00000362795	0	0	0	0	0.062	0	0.650	0	0.657
CCL17	CCR5	9606.ENSP00000219244	9606.ENSP00000292303	0	0	0	0	0.081	0.324	0.650	0	0.763
CCL17	CCR10	9606.ENSP00000219244	9606.ENSP00000332504	0	0	0	0	0.107	0	0.650	0	0.674
CCL17	CCL28	9606.ENSP00000219244	9606.ENSP00000354416	0	0	0	0	0	0.994	0	0	0.994
CCL17	CCR4	9606.ENSP00000219244	9606.ENSP00000332659	0	0	0	0	0.067	0.541	0.900	0	0.953
CCL17	PF4	9606.ENSP00000219244	9606.ENSP00000296029	0	0	0	0	0	0.994	0	0	0.994
CCL17	CCL5	9606.ENSP00000219244	9606.ENSP00000474412	0	0	0	0.805	0.060	0.994	0.900	0	0.999
CCL18	CCR7	9606.ENSP00000479955	9606.ENSP00000246657	0	0	0	0	0.096	0	0.650	0	0.670
CCL18	CCR2	9606.ENSP00000479955	9606.ENSP00000292301	0	0	0	0	0.131	0	0.650	0	0.682
CCL18	CCR5	9606.ENSP00000479955	9606.ENSP00000292303	0	0	0	0	0.263	0	0.650	0	0.731
CCL18	CCR10	9606.ENSP00000479955	9606.ENSP00000332504	0	0	0	0	0.083	0	0.650	0	0.665
CCL18	CCR4	9606.ENSP00000479955	9606.ENSP00000332659	0	0	0	0	0.049	0	0.650	0	0.652
CCL18	CXCL9	9606.ENSP00000479955	9606.ENSP00000354901	0	0	0	0	0.433	0	0	0	0.433
CCL18	CXCR3	9606.ENSP00000479955	9606.ENSP00000362795	0	0	0	0	0.067	0	0.650	0	0.659
CCL18	CXCR4	9606.ENSP00000479955	9606.ENSP00000386884	0	0	0	0	0.085	0	0.650	0	0.666
CCL18	CXCR6	9606.ENSP00000479955	9606.ENSP00000395704	0	0	0	0	0.137	0	0.650	0	0.685
CCL19	CCL2	9606.ENSP00000308815	9606.ENSP00000225831	0	0	0	0	0.086	0	0.400	0	0.428
CCL19	CXCL6	9606.ENSP00000308815	9606.ENSP00000226317	0	0	0	0	0.126	0	0.500	0	0.544
CCL19	TNFAIP6	9606.ENSP00000308815	9606.ENSP00000243347	0	0	0	0	0.091	0.405	0	0	0.436
CCL19	CCR7	9606.ENSP00000308815	9606.ENSP00000246657	0	0	0	0	0.308	0.287	0.900	0	0.946
CCL19	IL1A	9606.ENSP00000308815	9606.ENSP00000263339	0	0	0	0	0.086	0	0.400	0	0.428
CCL19	IL1B	9606.ENSP00000308815	9606.ENSP00000263341	0	0	0	0	0.106	0	0.400	0	0.440
CCL19	CXCL13	9606.ENSP00000308815	9606.ENSP00000286758	0	0	0	0	0.536	0	0.500	0	0.758
CCL19	CCR2	9606.ENSP00000308815	9606.ENSP00000292301	0	0	0	0	0.127	0	0.650	0	0.681
CCL19	CCR5	9606.ENSP00000308815	9606.ENSP00000292303	0	0	0	0	0.219	0	0.650	0	0.715
CCL19	CXCL3	9606.ENSP00000308815	9606.ENSP00000296026	0	0	0	0	0.074	0	0.500	0	0.517
CCL19	PF4	9606.ENSP00000308815	9606.ENSP00000296029	0	0	0	0	0	0	0.500	0	0.499
CCL19	CSF2	9606.ENSP00000308815	9606.ENSP00000296871	0	0	0	0	0.057	0	0.400	0	0.410
CCL19	CXCL10	9606.ENSP00000308815	9606.ENSP00000305651	0	0	0	0	0.327	0	0.500	0	0.649
CCL19	CXCL8	9606.ENSP00000308815	9606.ENSP00000306512	0	0	0	0	0.189	0	0.500	0	0.577
CCL19	CXCL11	9606.ENSP00000308815	9606.ENSP00000306884	0	0	0	0	0.303	0	0.500	0	0.636
CCL19	CCL3L1	9606.ENSP00000308815	9606.ENSP00000480558	0	0	0	0.799	0.097	0	0.400	0	0.435
CCL19	CCL28	9606.ENSP00000308815	9606.ENSP00000354416	0	0	0	0	0.042	0	0.500	0	0.500
CCL19	CCR4	9606.ENSP00000308815	9606.ENSP00000332659	0	0	0	0	0.056	0	0.650	0	0.655
CCL19	CCL5	9606.ENSP00000308815	9606.ENSP00000474412	0	0	0	0.814	0.129	0	0.500	0	0.545
CCL19	CCL4	9606.ENSP00000308815	9606.ENSP00000482259	0	0	0	0.786	0.138	0	0.500	0	0.550
CCL19	CCL3	9606.ENSP00000308815	9606.ENSP00000477908	0	0	0	0	0.150	0	0.400	0	0.468
CCL19	TNF	9606.ENSP00000308815	9606.ENSP00000398698	0	0	0	0	0.083	0	0.400	0	0.426
CCL19	IL6	9606.ENSP00000308815	9606.ENSP00000385675	0	0	0	0	0.095	0	0.400	0	0.433
CCL19	IL10	9606.ENSP00000308815	9606.ENSP00000412237	0	0	0	0	0.208	0	0.400	0	0.504
CCL19	CCR10	9606.ENSP00000308815	9606.ENSP00000332504	0	0	0	0	0.052	0	0.650	0	0.654
CCL19	CXCL1	9606.ENSP00000308815	9606.ENSP00000379110	0	0	0	0	0.097	0	0.500	0	0.529
CCL19	CXCR6	9606.ENSP00000308815	9606.ENSP00000395704	0	0	0	0	0.162	0	0.650	0	0.694
CCL19	CCL20	9606.ENSP00000308815	9606.ENSP00000351671	0	0	0	0	0.085	0	0.500	0	0.523
CCL19	CXCL9	9606.ENSP00000308815	9606.ENSP00000354901	0	0	0	0	0.524	0	0.500	0	0.752
CCL19	CXCR3	9606.ENSP00000308815	9606.ENSP00000362795	0	0	0	0	0.086	0	0.650	0	0.666
CCL19	CXCR4	9606.ENSP00000308815	9606.ENSP00000386884	0	0	0	0	0.072	0	0.650	0	0.661
CCL2	CCL3	9606.ENSP00000225831	9606.ENSP00000477908	0	0	0	0.841	0.177	0	0.400	0	0.485
CCL2	IGLL5	9606.ENSP00000225831	9606.ENSP00000431254	0	0	0	0	0.056	0.602	0	0	0.608
CCL2	CCL3L1	9606.ENSP00000225831	9606.ENSP00000480558	0	0	0	0.868	0.203	0	0.400	0	0.501
CCL2	TNFAIP6	9606.ENSP00000225831	9606.ENSP00000243347	0	0	0	0	0.205	0.405	0	0	0.507
CCL2	CCL4	9606.ENSP00000225831	9606.ENSP00000482259	0	0	0	0.867	0.154	0.292	0.400	0	0.609
CCL2	CCL7	9606.ENSP00000225831	9606.ENSP00000367832	0	0	0	0.968	0.459	0	0	0	0.459
CCL2	CXCR6	9606.ENSP00000225831	9606.ENSP00000395704	0	0	0	0	0.047	0	0.650	0	0.652
CCL2	CCR10	9606.ENSP00000225831	9606.ENSP00000332504	0	0	0	0	0.051	0	0.650	0	0.653
CCL2	CCR4	9606.ENSP00000225831	9606.ENSP00000332659	0	0	0	0	0.065	0	0.650	0	0.659
CCL2	CSF2	9606.ENSP00000225831	9606.ENSP00000296871	0	0	0	0	0.130	0	0.400	0	0.455
CCL2	IL1A	9606.ENSP00000225831	9606.ENSP00000263339	0	0	0	0	0.144	0	0.400	0	0.464
CCL2	IL10	9606.ENSP00000225831	9606.ENSP00000412237	0	0	0	0	0.214	0	0.400	0	0.508
CCL2	CCR7	9606.ENSP00000225831	9606.ENSP00000246657	0	0	0	0	0.065	0	0.650	0	0.658
CCL2	CXCL10	9606.ENSP00000225831	9606.ENSP00000305651	0	0	0	0	0.373	0	0.400	0	0.608
CCL2	IL1B	9606.ENSP00000225831	9606.ENSP00000263341	0	0	0	0	0.239	0	0.400	0	0.524
CCL2	TNF	9606.ENSP00000225831	9606.ENSP00000398698	0	0	0	0	0.311	0	0.400	0	0.569
CCL2	CCL20	9606.ENSP00000225831	9606.ENSP00000351671	0	0	0	0	0.148	0	0.400	0	0.467
CCL2	CXCL1	9606.ENSP00000225831	9606.ENSP00000379110	0	0	0	0	0.427	0	0.400	0	0.641
CCL2	IL6	9606.ENSP00000225831	9606.ENSP00000385675	0	0	0	0	0.517	0	0.400	0	0.697
CCL2	CXCL13	9606.ENSP00000225831	9606.ENSP00000286758	0	0	0	0	0.079	0.994	0	0	0.994
CCL2	CXCR3	9606.ENSP00000225831	9606.ENSP00000362795	0	0	0	0	0.044	0	0.650	0	0.651
CCL2	PF4	9606.ENSP00000225831	9606.ENSP00000296029	0	0	0	0	0	0.994	0	0	0.994
CCL2	CXCR4	9606.ENSP00000225831	9606.ENSP00000386884	0	0	0	0	0.117	0	0.650	0	0.677
CCL2	CCL4L2	9606.ENSP00000225831	9606.ENSP00000483330	0	0	0	0	0.139	0.994	0	0	0.994
CCL2	CCL5	9606.ENSP00000225831	9606.ENSP00000474412	0	0	0	0.825	0.156	0.994	0.400	0	0.996
CCL2	CCL8	9606.ENSP00000225831	9606.ENSP00000378118	0	0	0	0.966	0.781	0.994	0	0	0.998
CCL2	CCR5	9606.ENSP00000225831	9606.ENSP00000292303	0	0	0	0	0.087	0.309	0.650	0	0.760
CCL2	CXCL8	9606.ENSP00000225831	9606.ENSP00000306512	0	0	0	0	0.487	0.994	0.400	0	0.997
CCL2	CXCL9	9606.ENSP00000225831	9606.ENSP00000354901	0	0	0	0	0.237	0.994	0	0	0.995
CCL2	CCR2	9606.ENSP00000225831	9606.ENSP00000292301	0	0	0	0	0.084	0.949	0.900	0	0.994
CCL20	CXCL6	9606.ENSP00000351671	9606.ENSP00000226317	0	0	0	0	0.210	0	0.500	0	0.588
CCL20	CCR7	9606.ENSP00000351671	9606.ENSP00000246657	0	0	0	0	0.084	0	0.650	0	0.665
CCL20	IL1A	9606.ENSP00000351671	9606.ENSP00000263339	0	0	0	0	0.436	0	0.400	0	0.647
CCL20	IL1B	9606.ENSP00000351671	9606.ENSP00000263341	0	0	0	0	0.338	0	0.400	0	0.585
CCL20	CXCL13	9606.ENSP00000351671	9606.ENSP00000286758	0	0	0	0	0.081	0	0.500	0	0.520
CCL20	CCR2	9606.ENSP00000351671	9606.ENSP00000292301	0	0	0	0	0	0	0.650	0	0.650
CCL20	CCR5	9606.ENSP00000351671	9606.ENSP00000292303	0	0	0	0	0.044	0	0.650	0	0.651
CCL20	CXCL3	9606.ENSP00000351671	9606.ENSP00000296026	0	0	0	0	0.546	0	0.500	0	0.763
CCL20	PF4	9606.ENSP00000351671	9606.ENSP00000296029	0	0	0	0	0	0.994	0.500	0	0.996
CCL20	CSF2	9606.ENSP00000351671	9606.ENSP00000296871	0	0	0	0	0.291	0	0.400	0	0.556
CCL20	CXCL10	9606.ENSP00000351671	9606.ENSP00000305651	0	0	0	0	0.159	0	0.500	0	0.561
CCL20	CXCL8	9606.ENSP00000351671	9606.ENSP00000306512	0	0	0	0	0.485	0	0.500	0	0.731
CCL20	CXCL11	9606.ENSP00000351671	9606.ENSP00000306884	0	0	0	0	0.100	0.994	0.500	0	0.997
CCL20	CCR10	9606.ENSP00000351671	9606.ENSP00000332504	0	0	0	0	0.087	0	0.650	0	0.666
CCL20	CCR4	9606.ENSP00000351671	9606.ENSP00000332659	0	0	0	0	0.049	0	0.650	0	0.652
CCL20	CCL28	9606.ENSP00000351671	9606.ENSP00000354416	0	0	0	0	0.047	0	0.500	0	0.503
CCL20	CCL3L1	9606.ENSP00000351671	9606.ENSP00000480558	0	0	0	0	0.080	0	0.400	0	0.424
CCL20	IL10	9606.ENSP00000351671	9606.ENSP00000412237	0	0	0	0	0.106	0	0.400	0	0.441
CCL20	CXCL9	9606.ENSP00000351671	9606.ENSP00000354901	0	0	0	0	0.098	0	0.500	0	0.529
